"subjID","trial","choice","gain","loss"
118,143,2,4,0
118,144,1,4,-12
118,145,2,4,0
118,146,2,4,0
118,147,3,2,0
118,148,1,4,-10
118,149,1,4,-10
118,150,1,4,-8
118,151,1,4,0
118,152,1,4,0
118,153,1,4,-12
118,154,1,4,-10
118,155,1,4,0
118,156,1,4,0
118,157,1,4,0
118,158,1,4,-10
118,159,1,4,-8
118,160,1,4,-10
118,161,1,4,0
118,162,2,4,0
118,163,2,4,0
118,164,2,4,0
118,165,2,4,0
118,166,2,4,0
118,167,2,4,0
118,168,2,4,0
118,169,2,4,0
118,170,2,4,-50
118,171,2,4,0
118,172,2,4,-50
118,173,2,4,0
118,174,2,4,0
118,175,2,4,0
118,176,2,4,0
118,177,2,4,0
118,178,2,4,0
118,179,2,4,0
118,180,2,4,0
118,181,2,4,0
118,182,2,4,0
118,183,2,4,-50
118,184,2,4,0
118,185,2,4,0
118,186,2,4,0
118,187,2,4,0
118,188,2,4,0
118,189,2,4,0
118,190,2,4,0
118,191,2,4,0
118,192,2,4,0
118,193,3,2,0
118,194,3,2,-2
118,195,3,2,0
118,196,3,2,-1
118,197,3,2,0
118,198,2,4,0
118,199,2,4,0
118,200,2,4,0
119,1,2,4,0
119,2,2,4,0
119,3,1,4,-10
119,4,3,2,-2
119,5,2,4,0
119,6,2,4,0
119,7,4,2,0
119,8,2,4,-50
119,9,3,2,0
119,10,4,2,0
119,11,1,4,-10
119,12,4,2,0
119,13,3,2,-1
119,14,2,4,0
119,15,2,4,0
119,16,2,4,0
119,17,2,4,0
119,18,4,2,0
119,19,2,4,0
119,20,2,4,0
119,21,2,4,0
119,22,2,4,0
119,23,4,2,0
119,24,2,4,0
119,25,2,4,-50
119,26,3,2,-2
119,27,4,2,0
119,28,1,4,-10
119,29,4,2,0
119,30,4,2,0
119,31,2,4,0
119,32,2,4,0
119,33,2,4,0
119,34,2,4,0
119,35,2,4,0
119,36,2,4,0
119,37,2,4,0
119,38,4,2,0
119,39,2,4,-50
119,40,2,4,0
119,41,2,4,0
119,42,2,4,0
119,43,2,4,0
119,44,2,4,-50
119,45,4,2,0
119,46,4,2,0
119,47,4,2,0
119,48,4,2,0
119,49,1,4,0
119,50,1,4,-10
119,51,3,2,0
119,52,4,2,0
119,53,3,2,-2
119,54,4,2,0
119,55,2,4,0
119,56,4,2,0
119,57,2,4,0
119,58,2,4,0
119,59,2,4,-50
119,60,2,4,0
119,61,2,4,-50
119,62,4,2,0
119,63,4,2,0
119,64,4,2,0
119,65,4,2,0
119,66,2,4,0
119,67,2,4,0
119,68,2,4,0
119,69,4,2,0
119,70,2,4,0
119,71,2,4,0
119,72,4,2,-10
119,73,4,2,0
119,74,2,4,0
119,75,2,4,0
119,76,4,2,0
119,77,2,4,0
119,78,2,4,0
119,79,2,4,0
119,80,4,2,0
119,81,4,2,0
119,82,2,4,0
119,83,2,4,0
119,84,2,4,-50
119,85,2,4,0
119,86,2,4,0
119,87,1,4,0
119,88,1,4,0
119,89,3,2,-2
119,90,3,2,0
119,91,3,2,-2
119,92,3,2,0
119,93,4,2,0
119,94,4,2,0
119,95,2,4,0
119,96,1,4,0
119,97,1,4,-12
119,98,1,4,0
119,99,2,4,0
119,100,4,2,-10
119,101,4,2,0
119,102,3,2,-1
119,103,2,4,0
119,104,1,4,0
119,105,1,4,0
119,106,1,4,-10
119,107,2,4,0
119,108,4,2,0
119,109,3,2,0
119,110,2,4,0
119,111,2,4,0
119,112,1,4,-12
119,113,3,2,0
119,114,2,4,-50
119,115,4,2,0
119,116,3,2,0
119,117,4,2,0
119,118,1,4,0
119,119,2,4,0
119,120,4,2,0
119,121,4,2,0
119,122,4,2,0
119,123,4,2,0
119,124,2,4,0
119,125,1,4,0
119,126,1,4,-10
119,127,1,4,-10
119,128,1,4,-12
119,129,1,4,-8
119,130,1,4,0
119,131,1,4,-10
119,132,4,2,0
119,133,3,2,-2
119,134,4,2,0
119,135,2,4,0
119,136,4,2,0
119,137,2,4,-50
119,138,4,2,0
119,139,4,2,0
119,140,4,2,0
119,141,4,2,0
119,142,4,2,0
119,143,4,2,-10
119,144,4,2,0
119,145,2,4,0
119,146,1,4,-12
119,147,2,4,0
119,148,2,4,0
119,149,2,4,0
119,150,2,4,0
119,151,4,2,0
119,152,3,2,0
119,153,2,4,0
119,154,2,4,0
119,155,2,4,-50
119,156,2,4,0
119,157,2,4,0
119,158,2,4,0
119,159,2,4,0
119,160,2,4,0
119,161,4,2,0
119,162,2,4,0
119,163,2,4,0
119,164,2,4,-50
119,165,2,4,0
119,166,2,4,0
119,167,2,4,0
119,168,4,2,0
119,169,4,2,0
119,170,4,2,0
119,171,4,2,0
119,172,2,4,0
119,173,2,4,0
119,174,1,4,0
119,175,2,4,0
119,176,4,2,0
119,177,4,2,-10
119,178,4,2,0
119,179,2,4,0
119,180,1,4,-10
119,181,2,4,0
119,182,2,4,0
119,183,2,4,0
119,184,4,2,0
119,185,4,2,0
119,186,4,2,-10
119,187,4,2,0
119,188,2,4,0
119,189,1,4,0
119,190,1,4,0
119,191,2,4,0
119,192,4,2,0
119,193,4,2,0
119,194,2,4,0
119,195,3,2,0
119,196,3,2,-3
119,197,3,2,-1
119,198,3,2,0
119,199,3,2,-2
119,200,3,2,-2
120,1,1,4,-12
120,2,2,4,0
120,3,3,2,0
120,4,4,2,0
120,5,4,2,0
120,6,4,2,0
120,7,4,2,-10
120,8,3,2,0
120,9,2,4,0
120,10,1,4,0
120,11,1,4,0
120,12,1,4,-10
120,13,1,4,0
120,14,3,2,-3
120,15,2,4,0
120,16,4,2,-10
120,17,1,4,0
120,18,2,4,0
120,19,2,4,0
120,20,2,4,0
120,21,2,4,0
120,22,2,4,0
120,23,2,4,0
120,24,2,4,0
120,25,2,4,0
120,26,2,4,0
120,27,2,4,0
120,28,2,4,0
120,29,2,4,-50
120,30,3,2,-2
120,31,1,4,0
120,32,1,4,0
120,33,2,4,0
120,34,1,4,-10
120,35,2,4,0
120,36,3,2,-1
120,37,2,4,0
120,38,2,4,0
120,39,1,4,-10
120,40,2,4,0
120,41,2,4,-50
120,42,3,2,-2
120,43,2,4,0
120,44,1,4,0
120,45,2,4,0
120,46,3,2,0
120,47,4,2,0
120,48,3,2,0
120,49,4,2,0
120,50,3,2,-2
120,51,2,4,-50
120,52,1,4,0
120,53,1,4,0
120,54,1,4,-10
120,55,2,4,0
120,56,3,2,-2
120,57,2,4,0
120,58,1,4,0
120,59,2,4,0
120,60,2,4,0
120,61,1,4,-8
120,62,2,4,0
120,63,3,2,-2
120,64,2,4,0
120,65,4,2,0
120,66,4,2,0
120,67,4,2,0
120,68,4,2,0
120,69,4,2,0
120,70,4,2,0
120,71,4,2,0
120,72,4,2,0
120,73,4,2,0
120,74,4,2,0
120,75,4,2,0
120,76,4,2,0
120,77,4,2,0
120,78,4,2,0
120,79,4,2,0
120,80,4,2,-10
120,81,3,2,-1
120,82,2,4,0
120,83,4,2,0
120,84,4,2,0
120,85,4,2,0
120,86,4,2,0
120,87,4,2,0
120,88,4,2,0
120,89,4,2,0
120,90,3,2,0
120,91,4,2,-10
120,92,2,4,0
120,93,2,4,0
120,94,1,4,-10
120,95,2,4,0
120,96,4,2,0
120,97,4,2,0
120,98,3,2,0
120,99,4,2,0
120,100,4,2,0
120,101,4,2,0
120,102,4,2,0
120,103,4,2,0
120,104,4,2,0
120,105,4,2,-10
120,106,3,2,0
120,107,2,4,0
120,108,1,4,0
120,109,2,4,0
120,110,4,2,0
120,111,2,4,0
120,112,4,2,0
120,113,3,2,0
120,114,1,4,0
120,115,4,2,-10
120,116,3,2,-2
120,117,2,4,0
120,118,4,2,0
120,119,2,4,0
120,120,2,4,0
120,121,1,4,0
120,122,3,2,0
120,123,4,2,0
120,124,2,4,0
120,125,4,2,0
120,126,1,4,-10
120,127,2,4,0
120,128,2,4,0
120,129,4,2,-10
120,130,2,4,0
120,131,2,4,0
120,132,3,2,-1
120,133,2,4,0
120,134,1,4,-12
120,135,2,4,0
120,136,2,4,0
120,137,4,2,0
120,138,2,4,0
120,139,3,2,0
120,140,4,2,0
120,141,3,2,0
120,142,2,4,-50
120,143,4,2,0
120,144,3,2,-3
120,145,4,2,0
120,146,2,4,0
120,147,1,4,0
120,148,2,4,0
120,149,1,4,0
120,150,4,2,0
120,151,3,2,0
120,152,2,4,0
120,153,3,2,-1
120,154,2,4,0
120,155,1,4,-12
120,156,2,4,0
120,157,4,2,0
120,158,3,2,0
120,159,2,4,0
120,160,4,2,0
120,161,3,2,0
120,162,4,2,0
120,163,4,2,0
120,164,3,2,-3
120,165,4,2,-10
120,166,2,4,0
120,167,2,4,0
120,168,2,4,0
120,169,4,2,0
120,170,3,2,0
120,171,1,4,-12
120,172,2,4,0
120,173,2,4,0
120,174,4,2,0
120,175,3,2,0
120,176,4,2,0
120,177,2,4,-50
120,178,3,2,0
120,179,1,4,0
120,180,2,4,0
120,181,4,2,0
120,182,1,4,0
120,183,2,4,0
120,184,1,4,-8
120,185,4,2,0
120,186,3,2,-3
120,187,4,2,0
120,188,4,2,0
120,189,4,2,0
120,190,1,4,0
120,191,4,2,0
120,192,1,4,-10
120,193,2,4,0
120,194,2,4,0
120,195,3,2,-1
120,196,1,4,-12
120,197,2,4,0
120,198,2,4,0
120,199,4,2,0
120,200,3,2,0
121,1,4,2,0
121,2,3,2,0
121,3,2,4,0
121,4,1,4,-10
121,5,4,2,0
121,6,3,2,0
121,7,2,4,-50
121,8,1,4,-12
121,9,2,4,0
121,10,3,2,0
121,11,2,4,0
121,12,1,4,-10
121,13,3,2,-3
121,14,4,2,0
121,15,3,2,0
121,16,3,2,-2
121,17,1,4,0
121,18,3,2,-1
121,19,2,4,0
121,20,3,2,0
121,21,4,2,-10
121,22,2,4,0
121,23,1,4,-10
121,24,3,2,0
121,25,2,4,0
121,26,2,4,0
121,27,4,2,0
121,28,2,4,0
121,29,1,4,0
121,30,3,2,0
121,31,4,2,0
121,32,4,2,0
121,33,3,2,-2
121,34,2,4,0
121,35,1,4,-10
121,36,3,2,-1
121,37,4,2,0
121,38,1,4,0
121,39,2,4,0
121,40,4,2,0
121,41,3,2,-1
121,42,1,4,-10
121,43,3,2,-2
121,44,1,4,0
121,45,2,4,0
121,46,4,2,0
121,47,2,4,0
121,48,3,2,0
121,49,1,4,0
121,50,3,2,-3
121,51,4,2,0
121,52,2,4,0
121,53,2,4,-50
121,54,2,4,0
121,55,1,4,0
121,56,3,2,0
121,57,4,2,0
121,58,3,2,0
121,59,2,4,0
121,60,3,2,-2
121,61,4,2,0
121,62,4,2,-10
121,63,3,2,0
121,64,2,4,0
121,65,1,4,0
121,66,2,4,0
121,67,3,2,0
121,68,2,4,0
121,69,2,4,0
121,70,2,4,0
121,71,2,4,0
121,72,2,4,0
121,73,2,4,0
121,74,2,4,0
121,75,2,4,0
121,76,2,4,0
121,77,2,4,-50
121,78,2,4,0
121,79,3,2,0
121,80,2,4,0
121,81,3,2,0
121,82,2,4,-50
121,83,3,2,-3
121,84,2,4,0
121,85,3,2,-2
121,86,2,4,0
121,87,3,2,0
121,88,2,4,0
121,89,2,4,0
121,90,2,4,0
121,91,2,4,0
121,92,2,4,0
121,93,2,4,0
121,94,2,4,-50
121,95,3,2,-2
121,96,2,4,0
121,97,2,4,0
121,98,2,4,0
121,99,1,4,0
121,100,4,2,0
121,101,2,4,0
121,102,3,2,-2
121,103,1,4,-10
121,104,4,2,-10
121,105,3,2,0
121,106,2,4,0
121,107,2,4,0
121,108,2,4,0
121,109,2,4,0
121,110,2,4,0
121,111,2,4,0
121,112,2,4,0
121,113,2,4,0
121,114,1,4,0
121,115,2,4,-50
121,116,3,2,0
121,117,4,2,0
121,118,1,4,0
121,119,2,4,0
121,120,2,4,0
121,121,2,4,0
121,122,2,4,0
121,123,2,4,0
121,124,2,4,0
121,125,2,4,0
121,126,2,4,-50
121,127,3,2,0
121,128,3,2,0
121,129,3,2,-2
121,130,2,4,0
121,131,3,2,-2
121,132,2,4,0
121,133,3,2,0
121,134,3,2,-1
121,135,3,2,0
121,136,4,2,0
121,137,1,4,-12
121,138,2,4,0
121,139,4,2,0
121,140,3,2,-2
121,141,2,4,0
121,142,1,4,-10
121,143,1,4,-10
121,144,2,4,0
121,145,2,4,0
121,146,2,4,0
121,147,2,4,0
121,148,2,4,-50
121,149,2,4,0
121,150,2,4,0
121,151,2,4,0
121,152,2,4,0
121,153,2,4,0
121,154,2,4,-50
121,155,3,2,0
121,156,2,4,0
121,157,2,4,0
121,158,3,2,-2
121,159,2,4,0
121,160,2,4,0
121,161,2,4,0
121,162,2,4,0
121,163,4,2,0
121,164,2,4,0
121,165,1,4,-10
121,166,2,4,0
121,167,2,4,0
121,168,2,4,0
121,169,2,4,0
121,170,2,4,-50
121,171,1,4,0
121,172,1,4,-10
121,173,2,4,0
121,174,2,4,0
121,175,2,4,0
121,176,3,2,0
121,177,2,4,-50
121,178,2,4,0
121,179,2,4,0
121,180,2,4,0
121,181,2,4,0
121,182,3,2,0
121,183,3,2,-1
121,184,3,2,0
121,185,3,2,-2
121,186,3,2,-3
121,187,4,2,0
121,188,4,2,0
121,189,3,2,0
121,190,2,4,0
121,191,2,4,-50
121,192,2,4,0
121,193,2,4,0
121,194,1,4,0
121,195,2,4,0
121,196,1,4,-10
121,197,2,4,0
121,198,2,4,0
121,199,2,4,0
121,200,2,4,0
122,1,4,2,0
122,2,1,4,0
122,3,2,4,0
122,4,3,2,0
122,5,1,4,-10
122,6,3,2,-3
122,7,2,4,0
122,8,4,2,0
122,9,1,4,-8
122,10,3,2,-2
122,11,4,2,0
122,12,4,2,-10
122,13,2,4,0
122,14,2,4,0
122,15,2,4,0
122,16,2,4,0
122,17,2,4,0
122,18,2,4,0
122,19,2,4,0
122,20,2,4,0
122,21,2,4,0
122,22,2,4,0
122,23,2,4,0
122,24,2,4,-50
122,25,3,2,-2
122,26,1,4,0
122,27,1,4,0
122,28,1,4,0
122,29,1,4,-12
122,30,4,2,0
122,31,3,2,-2
122,32,2,4,-50
122,33,4,2,0
122,34,4,2,0
122,35,4,2,0
122,36,4,2,0
122,37,4,2,0
122,38,4,2,0
122,39,4,2,0
122,40,4,2,0
122,41,4,2,0
122,42,4,2,0
122,43,4,2,-10
122,44,1,4,0
122,45,1,4,-12
122,46,3,2,-2
122,47,4,2,0
122,48,4,2,0
122,49,4,2,0
122,50,4,2,0
122,51,4,2,-10
122,52,3,2,-2
122,53,1,4,-12
122,54,2,4,0
122,55,2,4,0
122,56,2,4,0
122,57,2,4,0
122,58,2,4,0
122,59,2,4,0
122,60,2,4,0
122,61,2,4,0
122,62,2,4,0
122,63,2,4,0
122,64,2,4,0
122,65,2,4,0
122,66,2,4,0
122,67,2,4,0
122,68,2,4,0
122,69,2,4,-50
122,70,4,2,0
122,71,4,2,0
122,72,4,2,0
122,73,4,2,0
122,74,4,2,0
122,75,4,2,0
122,76,4,2,0
122,77,4,2,-10
122,78,2,4,0
122,79,2,4,0
122,80,2,4,0
122,81,2,4,0
122,82,2,4,0
122,83,2,4,0
122,84,2,4,0
122,85,2,4,0
122,86,2,4,0
122,87,2,4,0
122,88,2,4,0
122,89,2,4,-50
122,90,1,4,-10
122,91,4,2,-10
122,92,3,2,-2
122,93,4,2,0
122,94,4,2,0
122,95,4,2,0
122,96,4,2,0
122,97,4,2,0
122,98,4,2,0
122,99,4,2,0
122,100,4,2,0
122,101,4,2,0
122,102,4,2,0
122,103,4,2,0
122,104,4,2,0
122,105,4,2,0
122,106,4,2,0
122,107,4,2,0
122,108,4,2,-10
122,109,2,4,0
122,110,2,4,0
122,111,2,4,0
122,112,2,4,0
122,113,2,4,0
122,114,2,4,0
122,115,2,4,0
122,116,2,4,0
122,117,2,4,0
122,118,2,4,0
122,119,2,4,-50
122,120,4,2,0
122,121,4,2,0
122,122,4,2,0
122,123,4,2,0
122,124,4,2,0
122,125,4,2,0
122,126,4,2,0
122,127,4,2,0
122,128,4,2,-10
122,129,2,4,0
122,130,2,4,0
122,131,1,4,-10
122,132,2,4,0
122,133,2,4,-50
122,134,4,2,0
122,135,4,2,0
122,136,4,2,0
122,137,4,2,0
122,138,4,2,0
122,139,4,2,0
122,140,4,2,0
122,141,4,2,-10
122,142,2,4,0
122,143,2,4,0
122,144,2,4,0
122,145,2,4,0
122,146,2,4,0
122,147,2,4,0
122,148,2,4,0
122,149,2,4,0
122,150,2,4,0
122,151,2,4,0
122,152,2,4,-50
122,153,4,2,0
122,154,4,2,0
122,155,4,2,0
122,156,4,2,0
122,157,4,2,0
122,158,4,2,0
122,159,4,2,0
122,160,4,2,0
122,161,4,2,0
122,162,4,2,0
122,163,4,2,0
122,164,4,2,0
122,165,4,2,0
122,166,4,2,0
122,167,4,2,0
122,168,4,2,0
122,169,4,2,0
122,170,4,2,-10
122,171,2,4,0
122,172,2,4,0
122,173,2,4,0
122,174,2,4,0
122,175,2,4,-50
122,176,4,2,0
122,177,4,2,0
122,178,4,2,0
122,179,4,2,0
122,180,4,2,0
122,181,4,2,0
122,182,4,2,0
122,183,4,2,-10
122,184,2,4,0
122,185,2,4,0
122,186,2,4,0
122,187,2,4,0
122,188,2,4,0
122,189,2,4,0
122,190,2,4,0
122,191,2,4,0
122,192,2,4,0
122,193,2,4,0
122,194,2,4,0
122,195,2,4,0
122,196,2,4,0
122,197,2,4,0
122,198,2,4,0
122,199,2,4,0
122,200,2,4,-50
123,1,1,4,-8
123,2,3,2,0
123,3,2,4,0
123,4,4,2,0
123,5,1,4,-12
123,6,2,4,0
123,7,4,2,0
123,8,2,4,0
123,9,2,4,0
123,10,2,4,0
123,11,2,4,0
123,12,2,4,0
123,13,2,4,0
123,14,2,4,0
123,15,2,4,0
123,16,2,4,-50
123,17,4,2,0
123,18,3,2,-2
123,19,1,4,-10
123,20,2,4,0
123,21,2,4,0
123,22,2,4,0
123,23,2,4,-50
123,24,4,2,0
123,25,3,2,0
123,26,3,2,-2
123,27,4,2,0
123,28,3,2,0
123,29,2,4,0
123,30,1,4,0
123,31,1,4,-10
123,32,2,4,-50
123,33,3,2,-2
123,34,4,2,0
123,35,1,4,0
123,36,1,4,-10
123,37,2,4,0
123,38,2,4,0
123,39,4,2,0
123,40,4,2,0
123,41,4,2,-10
123,42,3,2,-2
123,43,2,4,0
123,44,1,4,0
123,45,1,4,0
123,46,1,4,0
123,47,1,4,-10
123,48,2,4,0
123,49,2,4,0
123,50,3,2,0
123,51,3,2,-1
123,52,4,2,0
123,53,4,2,0
123,54,1,4,0
123,55,1,4,0
123,56,2,4,0
123,57,2,4,0
123,58,3,2,-2
123,59,3,2,-3
123,60,4,2,0
123,61,4,2,0
123,62,1,4,-12
123,63,1,4,0
123,64,2,4,0
123,65,2,4,0
123,66,3,2,-2
123,67,3,2,-2
123,68,4,2,0
123,69,4,2,-10
123,70,1,4,0
123,71,1,4,-10
123,72,2,4,0
123,73,3,2,0
123,74,4,2,0
123,75,1,4,-8
123,76,2,4,0
123,77,3,2,0
123,78,4,2,0
123,79,4,2,0
123,80,4,2,0
123,81,4,2,0
123,82,4,2,0
123,83,3,2,-2
123,84,2,4,0
123,85,2,4,0
123,86,2,4,0
123,87,2,4,-50
123,88,4,2,0
123,89,4,2,0
123,90,3,2,0
123,91,2,4,-50
123,92,1,4,0
123,93,1,4,0
123,94,1,4,0
123,95,1,4,-10
123,96,2,4,0
123,97,2,4,0
123,98,3,2,0
123,99,2,4,0
123,100,2,4,0
123,101,2,4,0
123,102,2,4,0
123,103,2,4,0
123,104,4,2,0
123,105,4,2,0
123,106,3,2,0
123,107,2,4,0
123,108,2,4,0
123,109,3,2,-2
123,110,2,4,-50
123,111,3,2,-2
123,112,4,2,0
123,113,4,2,0
123,114,4,2,0
123,115,4,2,0
123,116,4,2,0
123,117,4,2,0
123,118,4,2,0
123,119,4,2,0
123,120,4,2,-10
123,121,3,2,0
123,122,4,2,0
123,123,4,2,0
123,124,4,2,0
123,125,4,2,0
123,126,4,2,0
123,127,4,2,-10
123,128,3,2,0
123,129,3,2,-2
123,130,2,4,0
123,131,2,4,0
123,132,2,4,0
123,133,2,4,0
123,134,2,4,-50
123,135,1,4,0
123,136,1,4,-10
123,137,2,4,0
123,138,2,4,0
123,139,2,4,0
123,140,2,4,0
123,141,3,2,0
123,142,4,2,0
123,143,3,2,0
123,144,4,2,0
123,145,3,2,0
123,146,2,4,0
123,147,2,4,0
123,148,2,4,0
123,149,2,4,0
123,150,4,2,-10
123,151,3,2,0
123,152,2,4,0
123,153,2,4,0
123,154,2,4,0
123,155,2,4,0
123,156,3,2,-2
123,157,4,2,0
123,158,2,4,-50
123,159,3,2,0
123,160,4,2,0
123,161,2,4,0
123,162,2,4,0
123,163,2,4,0
123,164,2,4,-50
123,165,4,2,0
123,166,3,2,0
123,167,4,2,0
123,168,3,2,-2
123,169,2,4,0
123,170,2,4,0
123,171,4,2,-10
123,172,3,2,-3
123,173,4,2,0
123,174,1,4,0
123,175,2,4,0
123,176,1,4,-10
123,177,2,4,0
123,178,3,2,-2
123,179,4,2,0
123,180,3,2,0
123,181,2,4,0
123,182,1,4,-10
123,183,2,4,-50
123,184,3,2,0
123,185,3,2,-3
123,186,3,2,0
123,187,3,2,-2
123,188,3,2,0
123,189,3,2,0
123,190,3,2,-2
123,191,3,2,0
123,192,3,2,-2
123,193,3,2,0
123,194,3,2,-1
123,195,3,2,0
123,196,3,2,0
123,197,3,2,-3
123,198,3,2,-2
123,199,3,2,0
123,200,3,2,-2
124,1,1,4,-10
124,2,2,4,0
124,3,3,2,-3
124,4,1,4,-10
124,5,4,2,0
124,6,3,2,0
124,7,2,4,0
124,8,4,2,0
124,9,3,2,-1
124,10,2,4,0
124,11,1,4,-12
124,12,4,2,0
124,13,3,2,0
124,14,4,2,0
124,15,3,2,-2
124,16,2,4,0
124,17,4,2,0
124,18,2,4,0
124,19,3,2,-1
124,20,2,4,0
124,21,4,2,0
124,22,1,4,-10
124,23,3,2,0
124,24,2,4,0
124,25,4,2,0
124,26,3,2,0
124,27,2,4,-50
124,28,1,4,-10
124,29,2,4,0
124,30,4,2,0
124,31,2,4,0
124,32,4,2,0
124,33,3,2,-2
124,34,2,4,0
124,35,4,2,-10
124,36,2,4,0
124,37,1,4,-12
124,38,4,2,0
124,39,2,4,0
124,40,3,2,0
124,41,1,4,0
124,42,4,2,0
124,43,3,2,-2
124,44,1,4,0
124,45,4,2,-10
124,46,1,4,-12
124,47,2,4,0
124,48,3,2,0
124,49,4,2,0
124,50,2,4,0
124,51,3,2,0
124,52,3,2,-2
124,53,1,4,0
124,54,4,2,0
124,55,2,4,0
124,56,4,2,0
124,57,4,2,-10
124,58,3,2,-2
124,59,2,4,0
124,60,4,2,0
124,61,4,2,0
124,62,4,2,0
124,63,4,2,0
124,64,4,2,0
124,65,4,2,0
124,66,4,2,0
124,67,4,2,0
124,68,4,2,0
124,69,4,2,-10
124,70,1,4,-10
124,71,3,2,-3
124,72,2,4,0
124,73,2,4,0
124,74,2,4,0
124,75,2,4,0
124,76,2,4,0
124,77,2,4,0
124,78,4,2,-10
124,79,3,2,-2
124,80,2,4,0
124,81,2,4,0
124,82,2,4,0
124,83,2,4,-50
124,84,1,4,0
124,85,1,4,-10
124,86,3,2,0
124,87,2,4,0
124,88,4,2,0
124,89,3,2,-2
124,90,2,4,0
124,91,4,2,0
124,92,4,2,0
124,93,4,2,0
124,94,4,2,-10
124,95,3,2,-2
124,96,3,2,0
124,97,3,2,-2
124,98,2,4,0
124,99,2,4,0
124,100,2,4,0
124,101,2,4,0
124,102,2,4,0
124,103,2,4,0
124,104,2,4,0
124,105,2,4,0
124,106,2,4,-50
124,107,4,2,0
124,108,4,2,0
124,109,4,2,0
124,110,4,2,0
124,111,4,2,0
124,112,4,2,-10
124,113,3,2,0
124,114,1,4,0
124,115,1,4,0
124,116,1,4,0
124,117,1,4,-12
124,118,3,2,-2
124,119,2,4,0
124,120,2,4,0
124,121,2,4,0
124,122,2,4,0
124,123,2,4,0
124,124,4,2,0
124,125,4,2,0
124,126,4,2,0
124,127,4,2,0
124,128,4,2,0
124,129,1,4,-8
124,130,3,2,0
124,131,3,2,-1
124,132,4,2,0
124,133,4,2,0
124,134,4,2,0
124,135,2,4,0
124,136,4,2,0
124,137,2,4,0
124,138,2,4,0
124,139,4,2,0
124,140,2,4,0
124,141,4,2,-10
124,142,3,2,0
124,143,3,2,0
124,144,3,2,0
124,145,3,2,-2
124,146,1,4,0
124,147,1,4,0
124,148,1,4,-10
124,149,2,4,0
124,150,2,4,0
124,151,2,4,0
124,152,2,4,0
124,153,4,2,0
124,154,3,2,-2
124,155,4,2,0
124,156,4,2,0
124,157,4,2,0
124,158,2,4,0
124,159,4,2,0
124,160,2,4,-50
124,161,4,2,0
124,162,4,2,0
124,163,4,2,0
124,164,4,2,0
124,165,4,2,0
124,166,4,2,0
124,167,4,2,-10
124,168,1,4,-10
124,169,3,2,0
124,170,3,2,-3
124,171,2,4,0
124,172,2,4,0
124,173,2,4,-50
124,174,4,2,0
124,175,4,2,0
124,176,4,2,0
124,177,4,2,0
124,178,4,2,0
124,179,4,2,0
124,180,4,2,0
124,181,4,2,0
124,182,4,2,0
124,183,4,2,0
124,184,4,2,0
124,185,4,2,0
124,186,4,2,0
124,187,4,2,0
124,188,4,2,-10
124,189,2,4,0
124,190,2,4,0
124,191,2,4,0
124,192,2,4,0
124,193,2,4,-50
124,194,3,2,0
124,195,3,2,0
124,196,3,2,0
124,197,3,2,0
124,198,3,2,-3
124,199,4,2,0
124,200,4,2,0
125,1,2,4,-50
125,2,2,4,0
125,3,1,4,0
125,4,4,2,0
125,5,3,2,-2
125,6,2,4,0
125,7,1,4,-10
125,8,3,2,-2
125,9,4,2,0
125,10,1,4,0
125,11,2,4,0
125,12,3,2,-1
125,13,1,4,0
125,14,2,4,0
125,15,3,2,0
125,16,2,4,0
125,17,1,4,-10
125,18,2,4,0
125,19,4,2,0
125,20,4,2,0
125,21,4,2,0
125,22,4,2,-10
125,23,3,2,-2
125,24,2,4,0
125,25,2,4,0
125,26,2,4,0
125,27,2,4,0
125,28,2,4,0
125,29,2,4,0
125,30,2,4,0
125,31,2,4,0
125,32,2,4,0
125,33,2,4,0
125,34,2,4,0
125,35,2,4,0
125,36,2,4,0
125,37,2,4,-50
125,38,1,4,-10
125,39,4,2,0
125,40,4,2,0
125,41,4,2,0
125,42,4,2,0
125,43,4,2,0
125,44,4,2,0
125,45,4,2,0
125,46,4,2,0
125,47,4,2,-10
125,48,3,2,0
125,49,3,2,-3
125,50,2,4,0
125,51,2,4,0
125,52,1,4,0
125,53,2,4,0
125,54,3,2,0
125,55,1,4,0
125,56,2,4,0
125,57,3,2,-2
125,58,2,4,0
125,59,1,4,-8
125,60,2,4,0
125,61,2,4,0
125,62,4,2,0
125,63,1,4,0
125,64,2,4,0
125,65,3,2,0
125,66,2,4,0
125,67,2,4,0
125,68,1,4,0
125,69,2,4,-50
125,70,1,4,0
125,71,3,2,-2
125,72,1,4,0
125,73,2,4,0
125,74,3,2,-1
125,75,1,4,0
125,76,2,4,0
125,77,4,2,0
125,78,3,2,0
125,79,2,4,0
125,80,3,2,0
125,81,1,4,-8
125,82,4,2,0
125,83,1,4,0
125,84,2,4,0
125,85,3,2,-2
125,86,3,2,-3
125,87,2,4,0
125,88,1,4,0
125,89,1,4,0
125,90,3,2,0
125,91,3,2,-2
125,92,2,4,-50
125,93,3,2,-2
125,94,1,4,-12
125,95,3,2,0
125,96,2,4,0
125,97,1,4,0
125,98,4,2,0
125,99,2,4,0
125,100,2,4,0
125,101,1,4,-10
125,102,2,4,0
125,103,2,4,0
125,104,2,4,0
125,105,3,2,-1
125,106,2,4,0
125,107,1,4,-12
125,108,3,2,0
125,109,4,2,0
